,factors,r2_cv_score,rmse_cv_score
2796,"['cohesive_energy_fcc', 'c12_fcc', 'c44_bcc']",0.6813237155498575,-296.3253175478069
1459,"['c44_sc', 'c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6812396671870363,-290.70955395432827
691,"['c44_fcc', 'c12_fcc', 'ideal_surface_energy_100_fcc']",0.6811574468622372,-306.9098573257142
1890,"['unstable_twinning_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc', 'lattice_constant_bcc']",0.6811425726055991,-303.12411402345674
1331,"['c44_sc', 'unstable_stack_energy_fcc', 'c11_sc']",0.6810434468313677,-291.04436134002185
4308,"['unstable_stack_energy_slip_fraction_fcc', 'c12_bcc', 'lattice_constant_bcc']",0.6810109308205118,-300.81848324008865
694,"['c44_fcc', 'c12_fcc', 'c11_fcc']",0.6809715871087967,-303.8051711070118
2484,"['lattice_constant_fcc', 'lattice_constant_bcc', 'relaxed_formation_potential_energy_fcc']",0.6808578723254817,-306.7468213778713
1332,"['c44_sc', 'unstable_stack_energy_fcc', 'extr_stack_fault_energy_fcc']",0.6808177748122458,-297.6607347728887
2941,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc', 'unstable_twinning_energy_fcc']",0.680746585731872,-300.06815274990845
3317,"['lattice_constant_sc', 'surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",0.680408658192051,-304.6210951748845
805,"['c44_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'c12_bcc']",0.6803956783005011,-307.6798610552425
1335,"['c44_sc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.680252806569456,-293.89185293990283
716,"['c44_fcc', 'relaxation_volume_fcc', 'relaxed_formation_potential_energy_fcc']",0.6802111141569972,-304.6216376102086
483,"['c44_fcc', 'c12_sc', 'thermal_expansion_coeff_fcc']",0.6801652052230555,-303.18959042185304
671,"['c44_fcc', 'lattice_constant_sc', 'thermal_expansion_coeff_fcc']",0.680022679665755,-307.7913475485281
545,"['c44_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'bulk_modulus_fcc']",0.6798961229501714,-308.5935311560689
4141,"['extr_stack_fault_energy_fcc', 'lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6798632407766199,-303.8730671337224
2385,"['lattice_constant_fcc', 'c11_sc', 'c12_bcc']",0.6797388338487426,-295.10933021301173
1463,"['c44_sc', 'c44_bcc', 'bulk_modulus_fcc']",0.6796243215852588,-294.789763007518
466,"['c44_fcc', 'c12_sc', 'unstable_twinning_energy_slip_fraction_fcc']",0.6796161039134332,-305.7667235481108
3697,"['relaxation_volume_fcc', 'c11_fcc', 'relaxed_formation_potential_energy_fcc']",0.6795691074041857,-304.88710014526004
856,"['c44_fcc', 'c11_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6795153704808495,-303.068958114705
4243,"['surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'lattice_constant_bcc']",0.6794665858885688,-306.0349435034769
2066,"['bulk_modulus_bcc', 'relaxation_volume_fcc', 'c11_fcc']",0.6794186965342813,-293.9267736491118
1339,"['c44_sc', 'unstable_stack_energy_fcc', 'unstable_twinning_energy_fcc']",0.6793903937017542,-302.17786317541754
2812,"['cohesive_energy_fcc', 'c12_fcc', 'relaxed_formation_potential_energy_fcc']",0.6791391453000714,-305.95663084421886
3208,"['lattice_constant_sc', 'c12_fcc', 'c11_fcc']",0.6790525433141963,-298.59843450968987
775,"['c44_fcc', 'extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6790023527953521,-308.44958880365334
4340,"['unstable_stack_energy_slip_fraction_fcc', 'lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6789438872872761,-305.8683794521392
1423,"['c44_sc', 'c12_fcc', 'c11_fcc']",0.6788098302638157,-308.7532224794351
531,"['c44_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'extr_stack_fault_energy_fcc']",0.6787261470636833,-308.1603535432428
1572,"['c44_sc', 'unstable_twinning_energy_fcc', 'lattice_constant_bcc']",0.6786456249247911,-291.486357775561
2837,"['cohesive_energy_fcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",0.678498671162899,-297.1551901592335
1926,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'cohesive_energy_fcc']",0.6784977571141994,-300.62223424760793
2418,"['lattice_constant_fcc', 'c11_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6784308749156703,-311.00104976758774
562,"['c44_fcc', 'bulk_modulus_bcc', 'ideal_surface_energy_100_fcc']",0.6784073362357251,-303.3079059597571
484,"['c44_fcc', 'c12_sc', 'ideal_surface_energy_100_fcc']",0.6783419362869739,-306.7202580368341
3521,"['c12_fcc', 'ideal_surface_energy_100_fcc', 'lattice_constant_bcc']",0.6782999233046884,-293.553602769969
53,"['c44_fcc', 'c11_fcc']",0.6781970893384129,-300.6178982445747
166,"['lattice_constant_fcc', 'cohesive_energy_fcc']",0.6781182393586423,-310.0142548076572
1942,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'lattice_constant_bcc']",0.6780219004535145,-306.2440570723645
39,"['c44_fcc', 'c12_fcc']",0.6778720441518571,-308.3050966886048
536,"['c44_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'thermal_expansion_coeff_fcc']",0.6777301125038359,-311.430658372198
36,"['c44_fcc', 'cohesive_energy_fcc']",0.6776825858518449,-295.79116427132874
492,"['c44_fcc', 'c12_sc', 'bulk_modulus_fcc']",0.6776347542362104,-299.36980460529173
1580,"['c44_sc', 'lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6775831799776876,-306.4662913639893
832,"['c44_fcc', 'thermal_expansion_coeff_fcc', 'intr_stack_fault_energy_fcc']",0.6775593318814863,-304.5079806135343
3513,"['c12_fcc', 'thermal_expansion_coeff_fcc', 'lattice_constant_bcc']",0.6775426287568468,-303.19892555672175
507,"['c44_fcc', 'c44_sc', 'surface_energy_100_fcc']",0.6775354573632865,-308.8749340874431
202,"['unstable_stack_energy_fcc', 'thermal_expansion_coeff_fcc']",0.6775315323584351,-301.62567428117853
490,"['c44_fcc', 'c12_sc', 'intr_stack_fault_energy_fcc']",0.6774508759341107,-303.17266103949964
3721,"['c44_bcc', 'lattice_constant_diamond', 'bulk_modulus_sc']",0.6773914869911057,-298.1571224124662
3648,"['relaxation_volume_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_fcc']",0.677371060508392,-294.53132581784456
3773,"['c44_bcc', 'surface_energy_100_fcc', 'c11_fcc']",0.6772727148136937,-300.0829296401338
1349,"['c44_sc', 'cohesive_energy_fcc', 'c12_fcc']",0.6772622921989206,-306.5312620808139
755,"['c44_fcc', 'c11_sc', 'c12_bcc']",0.6772493223750057,-308.979518939918
1787,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_bcc', 'relaxed_formation_potential_energy_fcc']",0.6771757814144397,-304.88858647573403
91,"['c44_sc', 'cohesive_energy_fcc']",0.6771357859404625,-306.13691316711675
173,"['lattice_constant_fcc', 'c11_sc']",0.6771308339342916,-298.1831896361766
3658,"['relaxation_volume_fcc', 'c12_bcc', 'c11_fcc']",0.6770365998262389,-303.454488434811
1940,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'ideal_surface_energy_100_fcc']",0.6765905775026251,-305.33444252649264
58,"['c44_fcc', 'bulk_modulus_fcc']",0.676570030193618,-307.8077148403003
525,"['c44_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_sc']",0.6765592049737709,-301.9462377829475
3603,"['relaxation_volume_fcc', 'c11_sc', 'bulk_modulus_fcc']",0.6765504658777095,-304.2236495353949
2735,"['unstable_stack_energy_fcc', 'lattice_constant_bcc', 'bulk_modulus_sc']",0.6765209687022291,-264.21060625814357
3368,"['lattice_constant_sc', 'lattice_constant_bcc', 'relaxed_formation_potential_energy_fcc']",0.6765150819811242,-303.147624399199
529,"['c44_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_diamond']",0.6764598741771927,-298.6882132913889
33,"['c44_fcc', 'bulk_modulus_bcc']",0.6764554049998799,-307.2924713881811
1340,"['c44_sc', 'unstable_stack_energy_fcc', 'lattice_constant_bcc']",0.6764358757652296,-296.68663142871895
1976,"['bulk_modulus_bcc', 'cohesive_energy_fcc', 'c44_bcc']",0.6763794871310499,-288.7007856225069
2330,"['lattice_constant_fcc', 'relaxation_volume_fcc', 'c44_bcc']",0.6763769148531463,-306.27173495555877
3789,"['c44_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_fcc']",0.6763123846346863,-304.7281888796687
430,"['ideal_surface_energy_100_fcc', 'lattice_constant_bcc']",0.6762915753429013,-304.87293918971596
749,"['c44_fcc', 'lattice_constant_diamond', 'relaxed_formation_potential_energy_fcc']",0.6760365169026157,-299.69406505207587
3312,"['lattice_constant_sc', 'surface_energy_100_fcc', 'lattice_constant_bcc']",0.6759822674058799,-305.50076068010566
3271,"['lattice_constant_sc', 'c11_sc', 'ideal_surface_energy_100_fcc']",0.6759800236700622,-303.94934097997657
3200,"['lattice_constant_sc', 'c12_fcc', 'c11_bcc']",0.6759562998260248,-303.9458302812137
4370,"['c12_bcc', 'ideal_surface_energy_100_fcc', 'lattice_constant_bcc']",0.6759548630561176,-302.66430805020906
1342,"['c44_sc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6758520172434953,-296.9715632403383
2059,"['bulk_modulus_bcc', 'relaxation_volume_fcc', 'surface_energy_100_fcc']",0.6758235385974467,-298.89249443490064
1636,"['unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_fcc', 'surface_energy_100_fcc']",0.6757764844616077,-312.54386496698714
2660,"['unstable_stack_energy_fcc', 'extr_stack_fault_energy_fcc', 'intr_stack_fault_energy_fcc']",0.6757588754227127,-284.1236127498833
2784,"['cohesive_energy_fcc', 'lattice_constant_sc', 'c12_bcc']",0.6757282484931812,-302.0727227892526
3560,"['relaxation_volume_fcc', 'c44_bcc', 'surface_energy_100_fcc']",0.6757067563898653,-293.48903228472295
2300,"['lattice_constant_fcc', 'lattice_constant_sc', 'c12_bcc']",0.6756255862530205,-311.90631552493016
2950,"['cohesive_energy_fcc', 'ideal_surface_energy_100_fcc', 'lattice_constant_bcc']",0.6756249711545051,-301.07055097858154
2370,"['lattice_constant_fcc', 'lattice_constant_diamond', 'c12_bcc']",0.6755044547741142,-311.4076610491
771,"['c44_fcc', 'extr_stack_fault_energy_fcc', 'ideal_surface_energy_100_fcc']",0.6754996875714221,-306.8200699828233
494,"['c44_fcc', 'c44_sc', 'bulk_modulus_bcc']",0.6754690050758012,-297.3113241150233
2451,"['lattice_constant_fcc', 'c12_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6753962235421922,-310.6907919060278
1777,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",0.675379663763577,-310.1347868495688
566,"['c44_fcc', 'bulk_modulus_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6753153863018609,-306.55357487769965
3264,"['lattice_constant_sc', 'lattice_constant_diamond', 'bulk_modulus_fcc']",0.6750663985731112,-309.71996196216963
1881,"['unstable_twinning_energy_slip_fraction_fcc', 'thermal_expansion_coeff_fcc', 'unstable_twinning_energy_fcc']",0.6750384906129723,-309.89971546310284
3561,"['relaxation_volume_fcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",0.6750296874869187,-303.34142343891233
3278,"['lattice_constant_sc', 'c11_sc', 'relaxed_formation_potential_energy_fcc']",0.6749485265546646,-296.6933809771547
3804,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6747150262602142,-307.00933777957084
1946,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'intr_stack_fault_energy_fcc']",0.6747089564643309,-300.61296942890795
831,"['c44_fcc', 'thermal_expansion_coeff_fcc', 'bulk_modulus_sc']",0.6745654400323353,-305.94192182367567
3404,"['c12_fcc', 'c44_bcc', 'c11_sc']",0.6744439465142369,-297.7662950121254
2029,"['bulk_modulus_bcc', 'lattice_constant_sc', 'c11_fcc']",0.6743859465517097,-301.74614372969864
3675,"['relaxation_volume_fcc', 'ideal_surface_energy_100_fcc', 'c11_fcc']",0.6743375197912843,-298.5411005825736
1096,"['c12_sc', 'c44_bcc', 'lattice_constant_diamond']",0.674322265188964,-298.7066668456648
829,"['c44_fcc', 'thermal_expansion_coeff_fcc', 'c11_fcc']",0.6742288307057258,-307.665283827593
1345,"['c44_sc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.6741737725353711,-303.7282542854905
3566,"['relaxation_volume_fcc', 'c44_bcc', 'lattice_constant_bcc']",0.673977302773624,-298.3036870637526
870,"['c44_fcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_fcc']",0.6739562295751357,-313.88847610082905
3472,"['c12_fcc', 'c11_bcc', 'c11_fcc']",0.6739480763865724,-307.16492518432136
1577,"['c44_sc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.6738389695195884,-295.70499754508586
3815,"['c44_bcc', 'ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",0.6737805457746278,-297.9107532868093
1010,"['c12_sc', 'cohesive_energy_fcc', 'unstable_twinning_energy_fcc']",0.6736550214251501,-295.0016168087532
588,"['c44_fcc', 'lattice_constant_fcc', 'lattice_constant_bcc']",0.6735241846849174,-305.34832955288977
708,"['c44_fcc', 'relaxation_volume_fcc', 'thermal_expansion_coeff_fcc']",0.6733861553996747,-301.36732253638985
2393,"['lattice_constant_fcc', 'c11_sc', 'intr_stack_fault_energy_fcc']",0.6733363460612124,-306.07787180358804
890,"['c12_sc', 'c44_sc', 'unstable_twinning_energy_fcc']",0.6733018547264945,-308.23498887027114
2343,"['lattice_constant_fcc', 'relaxation_volume_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6731849590966822,-313.6240014470443
799,"['c44_fcc', 'surface_energy_100_fcc', 'c11_fcc']",0.6731258179226147,-307.02077992810706
2028,"['bulk_modulus_bcc', 'lattice_constant_sc', 'lattice_constant_bcc']",0.6729177379568457,-303.23250956432605
699,"['c44_fcc', 'c12_fcc', 'bulk_modulus_fcc']",0.6729164167544534,-307.0840761003915
1640,"['unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_fcc', 'ideal_surface_energy_100_fcc']",0.6726743050432893,-310.5610217804185
2083,"['bulk_modulus_bcc', 'c44_bcc', 'c11_fcc']",0.6725592866894173,-293.5444760075112
2077,"['bulk_modulus_bcc', 'c44_bcc', 'unstable_stack_energy_slip_fraction_fcc']",0.6725391786768631,-305.25708282295614
2346,"['lattice_constant_fcc', 'relaxation_volume_fcc', 'relaxed_formation_potential_energy_fcc']",0.6724711687052131,-303.7736280321831
558,"['c44_fcc', 'bulk_modulus_bcc', 'surface_energy_100_fcc']",0.6722627642935435,-308.2347727528108
535,"['c44_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'c12_bcc']",0.6721550840671227,-310.95214576902623
79,"['c12_sc', 'unstable_twinning_energy_fcc']",0.6718871791107547,-292.61913214368025
2428,"['lattice_constant_fcc', 'surface_energy_100_fcc', 'lattice_constant_bcc']",0.6717895308081203,-305.50420686308684
2826,"['cohesive_energy_fcc', 'relaxation_volume_fcc', 'c11_fcc']",0.6716211355394915,-305.2355231676012
4262,"['surface_energy_100_fcc', 'thermal_expansion_coeff_fcc', 'lattice_constant_bcc']",0.6715375280782494,-314.29158943320795
1251,"['c44_sc', 'unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_fcc']",0.6713326035455541,-305.2179521269591
1197,"['c12_sc', 'c12_bcc', 'lattice_constant_bcc']",0.6713006079144391,-306.61220506888765
1041,"['c12_sc', 'lattice_constant_sc', 'c44_bcc']",0.6712452779778851,-303.94299953695844
480,"['c44_fcc', 'c12_sc', 'surface_energy_100_fcc']",0.6711568661394078,-308.7885532707938
757,"['c44_fcc', 'c11_sc', 'ideal_surface_energy_100_fcc']",0.671049401497281,-295.98931229225565
3365,"['lattice_constant_sc', 'lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6710428105718463,-310.66914101105084
2788,"['cohesive_energy_fcc', 'lattice_constant_sc', 'lattice_constant_bcc']",0.670782684375674,-308.44128809357863
2786,"['cohesive_energy_fcc', 'lattice_constant_sc', 'ideal_surface_energy_100_fcc']",0.6704559820950124,-303.8929085162015
3564,"['relaxation_volume_fcc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",0.6704242219054347,-289.9641550813465
2374,"['lattice_constant_fcc', 'lattice_constant_diamond', 'lattice_constant_bcc']",0.6704204972465088,-310.0319600143483
1576,"['c44_sc', 'unstable_twinning_energy_fcc', 'intr_stack_fault_energy_fcc']",0.6703028821267911,-286.6307787284261
2466,"['lattice_constant_fcc', 'ideal_surface_energy_100_fcc', 'lattice_constant_bcc']",0.6702786469660542,-313.5615808251431
488,"['c44_fcc', 'c12_sc', 'unrelaxed_formation_potential_energy_fcc']",0.6699293635203151,-302.60509264039484
106,"['c44_sc', 'unstable_twinning_energy_fcc']",0.6698147265605259,-303.94632825981876
3372,"['lattice_constant_sc', 'c11_fcc', 'intr_stack_fault_energy_fcc']",0.6697237685578763,-303.3809036234775
2452,"['lattice_constant_fcc', 'c12_bcc', 'bulk_modulus_sc']",0.6696566671235783,-311.97462972668365
2070,"['bulk_modulus_bcc', 'relaxation_volume_fcc', 'relaxed_formation_potential_energy_fcc']",0.6695769344962871,-314.7363526836288
3339,"['lattice_constant_sc', 'c12_bcc', 'bulk_modulus_fcc']",0.6695626551957726,-307.8983142744809
2365,"['lattice_constant_fcc', 'lattice_constant_diamond', 'c11_sc']",0.669548043259081,-314.8093844111988
696,"['c44_fcc', 'c12_fcc', 'bulk_modulus_sc']",0.6695221186670827,-303.66191128617464
1322,"['c44_sc', 'lattice_constant_fcc', 'relaxed_formation_potential_energy_fcc']",0.6695154644092334,-300.9688361567248
176,"['lattice_constant_fcc', 'surface_energy_100_fcc']",0.6695124025252831,-308.9971213450149
2492,"['lattice_constant_fcc', 'unrelaxed_formation_potential_energy_fcc', 'intr_stack_fault_energy_fcc']",0.6695052891285281,-313.34921843675323
1448,"['c44_sc', 'c44_bcc', 'c11_sc']",0.6693850705942633,-305.2982387657837
3972,"['c11_sc', 'extr_stack_fault_energy_fcc', 'lattice_constant_bcc']",0.6692532378922167,-310.31693998497303
2206,"['bulk_modulus_bcc', 'lattice_constant_bcc', 'bulk_modulus_sc']",0.6691558493207317,-309.96393347281713
880,"['c12_sc', 'c44_sc', 'c44_bcc']",0.6691509583555306,-301.88775929679014
3768,"['c44_bcc', 'surface_energy_100_fcc', 'c12_bcc']",0.6690955123985498,-301.2064950264005
802,"['c44_fcc', 'surface_energy_100_fcc', 'intr_stack_fault_energy_fcc']",0.6690391588896603,-304.2158888260932
1784,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6688067639001603,-309.98348646365355
1304,"['c44_sc', 'lattice_constant_fcc', 'c12_fcc']",0.6685914853416131,-311.6154075204303
864,"['c44_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_fcc']",0.6685463585664145,-312.6082868422343
2269,"['lattice_constant_fcc', 'cohesive_energy_fcc', 'bulk_modulus_fcc']",0.668412704555985,-309.08170909520913
3778,"['c44_bcc', 'surface_energy_100_fcc', 'bulk_modulus_fcc']",0.6682527517150397,-301.2133301652034
2421,"['lattice_constant_fcc', 'c11_bcc', 'relaxed_formation_potential_energy_fcc']",0.6682259356029815,-303.37982273773633
4495,"['lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.6681349627646699,-314.0216610784692
533,"['c44_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'surface_energy_100_fcc']",0.6680588482244797,-313.66458883875003
1928,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'lattice_constant_sc']",0.6678958188101527,-311.1863446375439
3514,"['c12_fcc', 'thermal_expansion_coeff_fcc', 'c11_fcc']",0.6678503459899854,-314.105010997141
3239,"['lattice_constant_sc', 'c44_bcc', 'thermal_expansion_coeff_fcc']",0.6678006322474102,-296.4314350967758
585,"['c44_fcc', 'lattice_constant_fcc', 'thermal_expansion_coeff_fcc']",0.6677407020977671,-313.826487571096
3576,"['relaxation_volume_fcc', 'lattice_constant_diamond', 'surface_energy_100_fcc']",0.6674208491731587,-304.26067129450456
1099,"['c12_sc', 'c44_bcc', 'c11_bcc']",0.6674087910426647,-302.22061720920476
1462,"['c44_sc', 'c44_bcc', 'relaxed_formation_potential_energy_fcc']",0.667340476127566,-291.9252207725276
4424,"['thermal_expansion_coeff_fcc', 'lattice_constant_bcc', 'relaxed_formation_potential_energy_fcc']",0.6673193963921484,-305.780835595188
288,"['c12_fcc', 'c11_fcc']",0.6673139531753097,-310.5797019790261
2423,"['lattice_constant_fcc', 'surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.667307409513691,-313.84374268197837
3569,"['relaxation_volume_fcc', 'c44_bcc', 'bulk_modulus_sc']",0.6673022486715395,-297.15898211640024
3351,"['lattice_constant_sc', 'ideal_surface_energy_100_fcc', 'c11_fcc']",0.6672870110716695,-301.231269317071
788,"['c44_fcc', 'c11_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6672851090515034,-305.9093793189313
2072,"['bulk_modulus_bcc', 'c44_bcc', 'lattice_constant_diamond']",0.6672319670258858,-304.9977496477235
2048,"['bulk_modulus_bcc', 'c12_fcc', 'c11_fcc']",0.6669983672232653,-305.0024492658703
1908,"['unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_bcc', 'relaxed_formation_potential_energy_fcc']",0.666865486607883,-312.9916214624756
2320,"['lattice_constant_fcc', 'c12_fcc', 'thermal_expansion_coeff_fcc']",0.6667975619303498,-307.2476099103762
3754,"['c44_bcc', 'c11_bcc', 'surface_energy_100_fcc']",0.666663047889021,-297.52375868132646
40,"['c44_fcc', 'relaxation_volume_fcc']",0.6664677388675968,-302.8550815753504
2778,"['cohesive_energy_fcc', 'lattice_constant_sc', 'lattice_constant_diamond']",0.6662406153260463,-301.4163683434173
316,"['c44_bcc', 'surface_energy_100_fcc']",0.6662222458899383,-307.6614892744312
590,"['c44_fcc', 'lattice_constant_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.666190658163144,-308.45156771654024
689,"['c44_fcc', 'c12_fcc', 'c12_bcc']",0.6661178046814734,-306.451018814118
2801,"['cohesive_energy_fcc', 'c12_fcc', 'surface_energy_100_fcc']",0.6653359442207544,-311.955697383421
2079,"['bulk_modulus_bcc', 'c44_bcc', 'thermal_expansion_coeff_fcc']",0.6652820031454166,-316.043529847382
47,"['c44_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.6651271306253352,-310.74082243770005
32,"['c44_fcc', 'unstable_twinning_energy_slip_fraction_fcc']",0.665114102710971,-313.9044795327103
3306,"['lattice_constant_sc', 'c11_bcc', 'bulk_modulus_fcc']",0.664970430403136,-300.0402815991138
3371,"['lattice_constant_sc', 'c11_fcc', 'bulk_modulus_sc']",0.6649172041265462,-306.6896118797382
180,"['lattice_constant_fcc', 'ideal_surface_energy_100_fcc']",0.6648627817270636,-312.2621183767594
1104,"['c12_sc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",0.6648505923224729,-294.34828051882846
760,"['c44_fcc', 'c11_sc', 'c11_fcc']",0.6647878335644168,-297.2337629852358
1937,"['bulk_modulus_bcc', 'lattice_constant_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.664784156727869,-314.14114077810734
1574,"['c44_sc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6647613571706863,-307.6847606097862
3495,"['c12_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_fcc']",0.6647237114448582,-309.99881520092356
874,"['c12_sc', 'c44_sc', 'unstable_stack_energy_fcc']",0.6645995948981386,-298.1888972566696
46,"['c44_fcc', 'surface_energy_100_fcc']",0.6645481399647806,-316.3766801890656
1905,"['unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6642527096007381,-316.63796556352975
2267,"['lattice_constant_fcc', 'cohesive_energy_fcc', 'intr_stack_fault_energy_fcc']",0.6640996260482946,-310.41807306368577
2414,"['lattice_constant_fcc', 'c11_bcc', 'ideal_surface_energy_100_fcc']",0.6640963959755132,-304.9148164031405
3227,"['lattice_constant_sc', 'relaxation_volume_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6640515523177813,-316.68936964479855
3386,"['c12_fcc', 'relaxation_volume_fcc', 'lattice_constant_diamond']",0.6639181043759896,-298.4226152340211
2809,"['cohesive_energy_fcc', 'c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.6636246643668219,-309.15786755513165
1333,"['c44_sc', 'unstable_stack_energy_fcc', 'c11_bcc']",0.663575396791436,-298.4741531239239
2249,"['lattice_constant_fcc', 'cohesive_energy_fcc', 'lattice_constant_sc']",0.6635530012714754,-307.1572995343213
3816,"['c44_bcc', 'ideal_surface_energy_100_fcc', 'bulk_modulus_fcc']",0.6635267204741763,-301.74407986660236
4325,"['unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc', 'lattice_constant_bcc']",0.6634252338296256,-305.4372515565628
3736,"['c44_bcc', 'c11_sc', 'bulk_modulus_sc']",0.6633962389764989,-308.1210741088165
1676,"['unstable_twinning_energy_slip_fraction_fcc', 'cohesive_energy_fcc', 'c44_bcc']",0.6633624549009327,-303.8947759759886
2263,"['lattice_constant_fcc', 'cohesive_energy_fcc', 'lattice_constant_bcc']",0.6633350901210275,-310.5903174037735
2015,"['bulk_modulus_bcc', 'lattice_constant_sc', 'c12_fcc']",0.6632541094841413,-302.8160773681014
1873,"['unstable_twinning_energy_slip_fraction_fcc', 'c12_bcc', 'lattice_constant_bcc']",0.6632090134425161,-313.9463955938189
964,"['c12_sc', 'lattice_constant_fcc', 'ideal_surface_energy_100_fcc']",0.6631551675748785,-314.8222139228199
4052,"['c11_sc', 'lattice_constant_bcc', 'intr_stack_fault_energy_fcc']",0.6626644925095866,-311.59504768628267
392,"['surface_energy_100_fcc', 'lattice_constant_bcc']",0.6625159264062106,-306.70308914316394
1633,"['unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_fcc', 'c11_sc']",0.6625131327109736,-311.5988258214678
1404,"['c44_sc', 'lattice_constant_sc', 'c11_fcc']",0.6624284509920251,-313.5186243945963
2960,"['cohesive_energy_fcc', 'unstable_twinning_energy_fcc', 'bulk_modulus_sc']",0.6623901941368373,-312.84146704056616
804,"['c44_fcc', 'surface_energy_100_fcc', 'bulk_modulus_fcc']",0.6623891246785043,-316.1684695345041
1411,"['c44_sc', 'c12_fcc', 'c44_bcc']",0.6623694404071742,-306.9227765637681
3411,"['c12_fcc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",0.6622984038356285,-297.95476215301557
324,"['c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.6622678216435331,-299.67567618498475
1618,"['unstable_twinning_energy_slip_fraction_fcc', 'bulk_modulus_bcc', 'lattice_constant_bcc']",0.6622522154418151,-315.30782786436635
3779,"['c44_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'c12_bcc']",0.6619756148280276,-301.5595063015507
2792,"['cohesive_energy_fcc', 'lattice_constant_sc', 'intr_stack_fault_energy_fcc']",0.6618819636713973,-316.77551331913384
