,factors,r2_cv_score,rmse_cv_score
1912,"['unstable_twinning_energy_slip_fraction_fcc', 'cohesive_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.37350652695093883,-459.41525724531004
1511,"['unstable_stack_energy_fcc', 'c12_sc', 'bulk_modulus_sc']",0.37349208244806364,-439.4127958742192
611,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",0.37345490741881804,-464.1456565009294
3382,"['intr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'lattice_constant_sc']",0.3734257837044222,-462.63660718842164
2468,"['c11_bcc', 'extr_stack_fault_energy_fcc', 'lattice_constant_bcc']",0.3733063702872025,-456.57102419915907
1713,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_twinning_energy_fcc', 'lattice_constant_sc']",0.3732768350584207,-446.6278546618433
41,"['c12_bcc', 'c44_bcc']",0.373162107890279,-465.145483142008
1752,"['unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_fcc', 'lattice_constant_sc']",0.3731585086106389,-470.2422762129141
3908,"['c12_fcc', 'thermal_expansion_coeff_fcc', 'lattice_constant_sc']",0.37313451037538364,-475.8968465161558
627,"['c12_bcc', 'bulk_modulus_fcc', 'relaxation_volume_fcc']",0.37312535984480333,-461.86643509132597
4232,"['c12_sc', 'lattice_constant_bcc', 'bulk_modulus_bcc']",0.3731127977296033,-456.0096483980079
864,"['c12_bcc', 'lattice_constant_bcc', 'bulk_modulus_bcc']",0.37263188740508385,-481.5495651547858
2242,"['c11_bcc', 'unrelaxed_formation_potential_energy_fcc', 'cohesive_energy_fcc']",0.3725908481118608,-468.0267553463556
3263,"['intr_stack_fault_energy_fcc', 'c12_fcc', 'lattice_constant_sc']",0.3725668129665607,-466.25877302707937
342,"['c12_fcc', 'relaxed_formation_potential_energy_fcc']",0.372357015018675,-462.55682467199057
1231,"['unstable_stack_energy_slip_fraction_fcc', 'c11_sc', 'relaxed_formation_potential_energy_fcc']",0.372264454297065,-460.69137911387355
2727,"['unrelaxed_formation_potential_energy_fcc', 'c44_sc', 'cohesive_energy_fcc']",0.3721882442922791,-466.89104769232813
599,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_fcc']",0.3720891901786284,-456.505039107323
2254,"['c11_bcc', 'bulk_modulus_fcc', 'surface_energy_100_fcc']",0.3720138633584065,-469.409859941472
4517,"['lattice_constant_bcc', 'lattice_constant_diamond', 'bulk_modulus_bcc']",0.37200623563002755,-458.46664227124575
1991,"['ideal_surface_energy_100_fcc', 'bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc']",0.3718990146053297,-461.19222743196696
4456,"['extr_stack_fault_energy_fcc', 'cohesive_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.37171138938611753,-462.8528042749033
1016,"['unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_fcc', 'lattice_constant_sc']",0.371693743216766,-467.3481744758493
1987,"['ideal_surface_energy_100_fcc', 'bulk_modulus_fcc', 'c11_sc']",0.3715524415433852,-472.0029191556836
2517,"['unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_fcc', 'cohesive_energy_fcc']",0.3715407643316737,-476.0302946735197
1920,"['unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_diamond', 'lattice_constant_sc']",0.3715136959338436,-486.9150166821335
3252,"['intr_stack_fault_energy_fcc', 'c12_fcc', 'relaxation_volume_fcc']",0.37145467763837303,-480.41642927344793
2135,"['ideal_surface_energy_100_fcc', 'c12_sc', 'thermal_expansion_coeff_fcc']",0.3714533401057054,-474.82784124905845
397,"['relaxation_volume_fcc', 'lattice_constant_sc']",0.371451379041463,-475.9732391126718
3646,"['c11_fcc', 'thermal_expansion_coeff_fcc', 'c44_sc']",0.37142435950670133,-466.1675095761316
2859,"['bulk_modulus_fcc', 'c12_fcc', 'cohesive_energy_fcc']",0.37136091216023526,-435.56828906898596
2806,"['bulk_modulus_fcc', 'lattice_constant_fcc', 'c44_sc']",0.3712669464965799,-460.73756347890674
4053,"['surface_energy_100_fcc', 'c11_sc', 'lattice_constant_sc']",0.3710443557302742,-449.8765675251676
460,"['lattice_constant_diamond', 'lattice_constant_sc']",0.37100515140229584,-479.98136106835017
1671,"['unstable_twinning_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_bcc']",0.37082529881544074,-474.6837721632561
4271,"['relaxation_volume_fcc', 'extr_stack_fault_energy_fcc', 'cohesive_energy_fcc']",0.3707439215599072,-455.1550545793094
4504,"['c11_sc', 'lattice_constant_sc', 'bulk_modulus_bcc']",0.37066030812580486,-466.84691659377427
977,"['unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_fcc']",0.37052714134621306,-469.6963444535491
1461,"['unstable_stack_energy_fcc', 'c44_bcc', 'relaxed_formation_potential_energy_fcc']",0.37044747754498425,-442.70454949099127
1998,"['ideal_surface_energy_100_fcc', 'unstable_twinning_energy_fcc', 'c12_fcc']",0.3703255771965519,-432.08592624037266
2286,"['c11_bcc', 'unstable_twinning_energy_fcc', 'lattice_constant_bcc']",0.3702360693932603,-443.3136644376457
252,"['unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.3701043116399116,-445.9439285905971
2553,"['unrelaxed_formation_potential_energy_fcc', 'intr_stack_fault_energy_fcc', 'bulk_modulus_sc']",0.37001475925074895,-483.25126638667933
2878,"['bulk_modulus_fcc', 'surface_energy_100_fcc', 'lattice_constant_sc']",0.3699998846091966,-459.4517644086765
3228,"['intr_stack_fault_energy_fcc', 'c11_fcc', 'lattice_constant_diamond']",0.369953765904611,-453.125719272767
3414,"['lattice_constant_fcc', 'c44_bcc', 'cohesive_energy_fcc']",0.3698883625562719,-465.11704528789744
1955,"['ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c12_fcc']",0.3697916746107141,-472.2538579624776
1530,"['unstable_stack_energy_fcc', 'relaxation_volume_fcc', 'lattice_constant_diamond']",0.3697057443206054,-455.38494627580434
592,"['c12_bcc', 'c11_bcc', 'relaxed_formation_potential_energy_fcc']",0.36964464816650294,-459.61368037963416
2698,"['unrelaxed_formation_potential_energy_fcc', 'thermal_expansion_coeff_fcc', 'bulk_modulus_bcc']",0.36964238358663265,-467.2691519182415
943,"['unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc', 'cohesive_energy_fcc']",0.36959054068346864,-474.7078592901995
4343,"['thermal_expansion_coeff_fcc', 'c11_sc', 'lattice_constant_sc']",0.36958461459813263,-461.4702004275375
286,"['lattice_constant_fcc', 'c44_sc']",0.36947593263059914,-472.4729924899573
904,"['unstable_stack_energy_slip_fraction_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_fcc']",0.3694479368428649,-468.83761788376074
1646,"['unstable_twinning_energy_slip_fraction_fcc', 'c11_bcc', 'relaxed_formation_potential_energy_fcc']",0.3693923739502768,-460.29196141794694
3071,"['unstable_twinning_energy_fcc', 'c12_fcc', 'lattice_constant_diamond']",0.36931490715000315,-447.69215277634015
1760,"['unstable_twinning_energy_slip_fraction_fcc', 'c11_fcc', 'thermal_expansion_coeff_fcc']",0.36923333312970774,-466.5913269500558
2068,"['ideal_surface_energy_100_fcc', 'c11_fcc', 'lattice_constant_diamond']",0.3692092962869004,-465.18623434067115
1925,"['ideal_surface_energy_100_fcc', 'c11_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.36915557462330717,-466.63811476085976
1624,"['unstable_twinning_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc', 'bulk_modulus_bcc']",0.3690689835316197,-477.33970790437104
2938,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'lattice_constant_sc']",0.3690473752526119,-469.22961553625834
1672,"['unstable_twinning_energy_slip_fraction_fcc', 'bulk_modulus_fcc', 'unstable_twinning_energy_fcc']",0.36889282199635587,-443.0506502840531
2983,"['bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_bcc']",0.36884976671950764,-467.5635731947701
2028,"['ideal_surface_energy_100_fcc', 'intr_stack_fault_energy_fcc', 'c11_sc']",0.3688426362327267,-459.20078493403076
3619,"['c11_fcc', 'c12_sc', 'thermal_expansion_coeff_fcc']",0.3687898185546464,-441.32859732340927
2642,"['unrelaxed_formation_potential_energy_fcc', 'surface_energy_100_fcc', 'c11_sc']",0.3685842777294088,-463.42078882921516
1532,"['unstable_stack_energy_fcc', 'relaxation_volume_fcc', 'lattice_constant_sc']",0.3684864840648885,-447.6227430571981
1625,"['unstable_twinning_energy_slip_fraction_fcc', 'c11_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.3682329083356805,-470.34699548369883
4244,"['relaxation_volume_fcc', 'thermal_expansion_coeff_fcc', 'cohesive_energy_fcc']",0.368072028218485,-449.4105348069529
3533,"['lattice_constant_fcc', 'c44_sc', 'lattice_constant_sc']",0.3680616728371857,-478.74327465843743
2046,"['ideal_surface_energy_100_fcc', 'lattice_constant_fcc', 'c44_sc']",0.367811668903324,-456.8320213811397
1854,"['unstable_twinning_energy_slip_fraction_fcc', 'relaxation_volume_fcc', 'lattice_constant_bcc']",0.3675621689072891,-460.03341571307186
4190,"['c12_sc', 'bulk_modulus_sc', 'lattice_constant_diamond']",0.3675188428654556,-463.0896809500482
3531,"['lattice_constant_fcc', 'c44_sc', 'lattice_constant_diamond']",0.3674943790635684,-457.1122000934545
4253,"['relaxation_volume_fcc', 'bulk_modulus_sc', 'c11_sc']",0.3673857393016709,-464.1776548869895
3021,"['unstable_twinning_energy_fcc', 'lattice_constant_fcc', 'relaxed_formation_potential_energy_fcc']",0.36732417240438914,-441.2318408840168
1358,"['unstable_stack_energy_fcc', 'bulk_modulus_fcc', 'bulk_modulus_sc']",0.3672336440869957,-441.18733588507575
2061,"['ideal_surface_energy_100_fcc', 'c11_fcc', 'bulk_modulus_sc']",0.3671567321868458,-466.7135661851036
3052,"['unstable_twinning_energy_fcc', 'c44_bcc', 'c11_sc']",0.3670070093335989,-441.3030331753261
1741,"['unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_fcc', 'relaxation_volume_fcc']",0.3669659594027482,-468.4954364086262
4469,"['c44_sc', 'c11_sc', 'cohesive_energy_fcc']",0.36696456971606745,-461.95419357075144
1814,"['unstable_twinning_energy_slip_fraction_fcc', 'surface_energy_100_fcc', 'cohesive_energy_fcc']",0.3669351666861509,-475.8203726578792
522,"['c12_bcc', 'unstable_twinning_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3669338687076238,-478.00301884559434
3361,"['intr_stack_fault_energy_fcc', 'c44_sc', 'relaxed_formation_potential_energy_fcc']",0.36691470526562464,-469.6417314678142
3011,"['unstable_twinning_energy_fcc', 'lattice_constant_fcc', 'relaxation_volume_fcc']",0.3668843712901365,-451.10778262478976
3503,"['lattice_constant_fcc', 'bulk_modulus_sc', 'c44_sc']",0.3668010279213271,-470.5660769104073
678,"['c12_bcc', 'intr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.366758310570205,-464.0595985467148
3648,"['c11_fcc', 'thermal_expansion_coeff_fcc', 'cohesive_energy_fcc']",0.36675133716842717,-462.804583675464
4277,"['relaxation_volume_fcc', 'c44_sc', 'c11_sc']",0.3667428272915075,-462.8364711000057
845,"['c12_bcc', 'c44_sc', 'lattice_constant_bcc']",0.3667364821001852,-482.1378647201218
2618,"['unrelaxed_formation_potential_energy_fcc', 'c12_fcc', 'surface_energy_100_fcc']",0.36664624818667346,-475.40541574143106
1747,"['unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_fcc', 'c11_sc']",0.36657470108756385,-443.4715710834992
2198,"['ideal_surface_energy_100_fcc', 'c44_sc', 'cohesive_energy_fcc']",0.3662398510727838,-474.67809233771726
3948,"['c12_fcc', 'c11_sc', 'lattice_constant_sc']",0.36623518365996177,-466.1430478385402
559,"['c12_bcc', 'ideal_surface_energy_100_fcc', 'thermal_expansion_coeff_fcc']",0.36622931297444233,-482.39677752479145
605,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",0.36620214398858103,-461.62179553869066
3137,"['unstable_twinning_energy_fcc', 'thermal_expansion_coeff_fcc', 'relaxed_formation_potential_energy_fcc']",0.3661271535382943,-453.88828763816156
2640,"['unrelaxed_formation_potential_energy_fcc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",0.36609437798416455,-471.7782709688057
3600,"['c11_fcc', 'surface_energy_100_fcc', 'lattice_constant_diamond']",0.3660175834459713,-469.014660787193
4341,"['thermal_expansion_coeff_fcc', 'c11_sc', 'lattice_constant_diamond']",0.3659506002980558,-472.6578159204498
1276,"['unstable_stack_energy_fcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3659159474906133,-445.4312853698411
2726,"['unrelaxed_formation_potential_energy_fcc', 'c44_sc', 'c11_sc']",0.36578746358614844,-466.47030456247444
2722,"['unrelaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc', 'lattice_constant_diamond']",0.3656519313451367,-474.2028915175976
4483,"['c44_sc', 'lattice_constant_bcc', 'bulk_modulus_bcc']",0.36561142014341064,-471.433338778886
2643,"['unrelaxed_formation_potential_energy_fcc', 'surface_energy_100_fcc', 'cohesive_energy_fcc']",0.3655288263432718,-466.8226301456314
2735,"['unrelaxed_formation_potential_energy_fcc', 'c11_sc', 'lattice_constant_diamond']",0.3654942937538231,-471.2453781395554
526,"['c12_bcc', 'unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_fcc']",0.3654144068380243,-475.05474180904076
1588,"['unstable_stack_energy_fcc', 'cohesive_energy_fcc', 'lattice_constant_sc']",0.3653419850769522,-425.5038827536523
637,"['c12_bcc', 'bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc']",0.3653343140546055,-467.7439743252757
2907,"['bulk_modulus_fcc', 'relaxation_volume_fcc', 'thermal_expansion_coeff_fcc']",0.36521063509678553,-467.40348218859583
990,"['unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc', 'cohesive_energy_fcc']",0.365130298580475,-475.1135943100058
3693,"['c11_fcc', 'c11_sc', 'bulk_modulus_bcc']",0.36500406582005107,-445.35603448090353
615,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.3649165247081204,-460.4621689676311
2328,"['c11_bcc', 'lattice_constant_fcc', 'lattice_constant_sc']",0.36487755533150756,-481.1678350416194
712,"['c12_bcc', 'c11_fcc', 'cohesive_energy_fcc']",0.3645840382673918,-459.8281476668363
3411,"['lattice_constant_fcc', 'c44_bcc', 'extr_stack_fault_energy_fcc']",0.36445416580175427,-471.18969825199844
1416,"['unstable_stack_energy_fcc', 'lattice_constant_fcc', 'relaxation_volume_fcc']",0.36439134315279614,-455.69411225278986
602,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'surface_energy_100_fcc']",0.36437922574298526,-467.3474363332834
2521,"['unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_fcc', 'lattice_constant_sc']",0.3643256707101921,-462.39553500404975
1968,"['ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc', 'lattice_constant_diamond']",0.3642343168230871,-476.232569780565
2961,"['bulk_modulus_fcc', 'c44_sc', 'relaxed_formation_potential_energy_fcc']",0.36421792719388657,-470.08380428006245
3019,"['unstable_twinning_energy_fcc', 'lattice_constant_fcc', 'lattice_constant_bcc']",0.36412811406067613,-443.5598775808657
4494,"['c11_sc', 'cohesive_energy_fcc', 'bulk_modulus_bcc']",0.36402368605231666,-465.744942188291
3273,"['intr_stack_fault_energy_fcc', 'surface_energy_100_fcc', 'c11_sc']",0.36395779286266583,-459.4525701537881
407,"['thermal_expansion_coeff_fcc', 'relaxed_formation_potential_energy_fcc']",0.3639420259456987,-456.5623687886134
3489,"['lattice_constant_fcc', 'relaxation_volume_fcc', 'bulk_modulus_bcc']",0.3638371118479318,-468.8890883226979
1080,"['unstable_stack_energy_slip_fraction_fcc', 'c11_fcc', 'surface_energy_100_fcc']",0.3633726446161893,-471.75133569727666
4374,"['bulk_modulus_sc', 'extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.36330971819155233,-472.14582900453587
162,"['ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",0.3632144082864738,-453.55945236895417
3145,"['unstable_twinning_energy_fcc', 'bulk_modulus_sc', 'lattice_constant_bcc']",0.363197571260936,-451.6273297555147
1633,"['unstable_twinning_energy_slip_fraction_fcc', 'c11_bcc', 'surface_energy_100_fcc']",0.36301831461256606,-482.2947714001912
1527,"['unstable_stack_energy_fcc', 'relaxation_volume_fcc', 'c11_sc']",0.36299978860707754,-443.8363245855824
4162,"['c12_sc', 'relaxation_volume_fcc', 'bulk_modulus_sc']",0.36298956762666706,-464.6394730368876
4220,"['c12_sc', 'c11_sc', 'lattice_constant_diamond']",0.3629827032565906,-464.2903920617957
4393,"['bulk_modulus_sc', 'cohesive_energy_fcc', 'lattice_constant_sc']",0.36297758130510416,-455.93283802635665
4004,"['surface_energy_100_fcc', 'thermal_expansion_coeff_fcc', 'bulk_modulus_sc']",0.36296152073350635,-471.17095024113587
995,"['unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_bcc']",0.3628496051960266,-476.0812498934395
1960,"['ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc', 'thermal_expansion_coeff_fcc']",0.3627708070851056,-470.5918615107945
2191,"['ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc', 'cohesive_energy_fcc']",0.36268986932983016,-482.4927773728617
2032,"['ideal_surface_energy_100_fcc', 'intr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.36263123943796033,-455.3279680246171
942,"['unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc', 'c11_sc']",0.3625609233690802,-470.66338441995845
985,"['unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.36255607351368035,-479.5469253330294
3201,"['intr_stack_fault_energy_fcc', 'lattice_constant_fcc', 'relaxation_volume_fcc']",0.36238158362902584,-472.8422568609484
2733,"['unrelaxed_formation_potential_energy_fcc', 'c11_sc', 'cohesive_energy_fcc']",0.3623400234591371,-460.52024570094164
4019,"['surface_energy_100_fcc', 'bulk_modulus_sc', 'cohesive_energy_fcc']",0.3623288539590048,-467.099776763865
2594,"['unrelaxed_formation_potential_energy_fcc', 'c11_fcc', 'c11_sc']",0.3621788843790602,-460.4001658139906
353,"['surface_energy_100_fcc', 'c11_sc']",0.3619440130307671,-461.21540185366786
4313,"['thermal_expansion_coeff_fcc', 'bulk_modulus_sc', 'lattice_constant_sc']",0.36189987229553533,-476.18129553004314
1191,"['unstable_stack_energy_slip_fraction_fcc', 'thermal_expansion_coeff_fcc', 'relaxed_formation_potential_energy_fcc']",0.3615641246465002,-468.4418256927327
2084,"['ideal_surface_energy_100_fcc', 'c44_bcc', 'lattice_constant_bcc']",0.36129466262218685,-461.81668098746644
3566,"['c11_fcc', 'c44_bcc', 'c11_sc']",0.36124586089869537,-468.25334709923385
326,"['c44_bcc', 'relaxed_formation_potential_energy_fcc']",0.36124483432406806,-463.3711228616032
3364,"['intr_stack_fault_energy_fcc', 'c11_sc', 'cohesive_energy_fcc']",0.3612441706359843,-469.25394484565055
2273,"['c11_bcc', 'unstable_twinning_energy_fcc', 'c44_bcc']",0.3611408373264711,-447.0590450109146
1515,"['unstable_stack_energy_fcc', 'c12_sc', 'c11_sc']",0.3610954980263335,-440.4218468267999
4225,"['c12_sc', 'cohesive_energy_fcc', 'lattice_constant_diamond']",0.36108293159670374,-471.7970570373319
925,"['unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3609103372542286,-476.93543837331805
2779,"['bulk_modulus_fcc', 'intr_stack_fault_energy_fcc', 'surface_energy_100_fcc']",0.3608781815740417,-471.05356520317633
3206,"['intr_stack_fault_energy_fcc', 'lattice_constant_fcc', 'c44_sc']",0.3608021464962621,-481.83030945458745
4059,"['surface_energy_100_fcc', 'cohesive_energy_fcc', 'bulk_modulus_bcc']",0.3605964364188856,-465.7121599891619
4166,"['c12_sc', 'relaxation_volume_fcc', 'c11_sc']",0.36051766243398164,-466.8594632650667
1585,"['unstable_stack_energy_fcc', 'cohesive_energy_fcc', 'lattice_constant_bcc']",0.36033163646146193,-448.45605471744864
3859,"['c12_fcc', 'surface_energy_100_fcc', 'bulk_modulus_bcc']",0.3602397261024502,-482.69117527607136
2306,"['c11_bcc', 'intr_stack_fault_energy_fcc', 'lattice_constant_bcc']",0.36023033053512493,-475.8621931421313
2725,"['unrelaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc', 'bulk_modulus_bcc']",0.3601123969214073,-474.6305632353044
3570,"['c11_fcc', 'c44_bcc', 'relaxed_formation_potential_energy_fcc']",0.3600588124786879,-462.6456062160926
296,"['c11_fcc', 'surface_energy_100_fcc']",0.3598680804475196,-470.5877729599066
2239,"['c11_bcc', 'unrelaxed_formation_potential_energy_fcc', 'extr_stack_fault_energy_fcc']",0.35983835966056643,-474.9762616079451
4400,"['bulk_modulus_sc', 'lattice_constant_diamond', 'lattice_constant_sc']",0.35983260414802215,-483.11635773476564
2913,"['bulk_modulus_fcc', 'relaxation_volume_fcc', 'cohesive_energy_fcc']",0.35970799046497864,-463.5610248302308
1176,"['unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc', 'c11_sc']",0.3595556695687045,-471.0055584409503
1655,"['unstable_twinning_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c12_fcc']",0.35949853485031047,-477.10986013966584
755,"['c12_bcc', 'surface_energy_100_fcc', 'bulk_modulus_sc']",0.35930348351807523,-470.5436499535353
2812,"['bulk_modulus_fcc', 'lattice_constant_fcc', 'lattice_constant_sc']",0.3592053278083731,-477.2309216585225
4043,"['surface_energy_100_fcc', 'c44_sc', 'cohesive_energy_fcc']",0.35918127110450393,-462.3363755277481
1232,"['unstable_stack_energy_slip_fraction_fcc', 'c11_sc', 'lattice_constant_sc']",0.35914622779869076,-472.7547796478817
3520,"['lattice_constant_fcc', 'extr_stack_fault_energy_fcc', 'c44_sc']",0.35898688311050203,-476.62974703583956
1892,"['unstable_twinning_energy_slip_fraction_fcc', 'extr_stack_fault_energy_fcc', 'lattice_constant_bcc']",0.35891980542249835,-459.81676220533075
2211,"['ideal_surface_energy_100_fcc', 'cohesive_energy_fcc', 'lattice_constant_diamond']",0.3588905749133562,-472.12508873358644
3148,"['unstable_twinning_energy_fcc', 'bulk_modulus_sc', 'lattice_constant_sc']",0.35888053166813405,-454.83496258345787
811,"['c12_bcc', 'thermal_expansion_coeff_fcc', 'lattice_constant_bcc']",0.3588230641434739,-476.48634077638815
1597,"['unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'lattice_constant_sc']",0.35880100359970896,-433.4915116186462
2531,"['unrelaxed_formation_potential_energy_fcc', 'unstable_twinning_energy_fcc', 'relaxation_volume_fcc']",0.35852773064583177,-455.4515654583088
604,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'c12_sc']",0.3584462840330406,-463.87966400360676
474,"['c12_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_fcc']",0.35842693897673955,-459.922958491568
3687,"['c11_fcc', 'c44_sc', 'bulk_modulus_bcc']",0.3583006429590354,-460.0385611149642
159,"['ideal_surface_energy_100_fcc', 'cohesive_energy_fcc']",0.35828621643530967,-474.34616836151434
3203,"['intr_stack_fault_energy_fcc', 'lattice_constant_fcc', 'bulk_modulus_sc']",0.35799568429223927,-469.27209510568645
530,"['c12_bcc', 'unstable_twinning_energy_slip_fraction_fcc', 'surface_energy_100_fcc']",0.35786957514711987,-481.62546474060133
748,"['c12_bcc', 'c12_fcc', 'relaxed_formation_potential_energy_fcc']",0.3578360982549359,-468.86670244958
3138,"['unstable_twinning_energy_fcc', 'thermal_expansion_coeff_fcc', 'lattice_constant_sc']",0.3578347185936989,-450.7146100856772
3762,"['c44_bcc', 'c12_sc', 'lattice_constant_bcc']",0.3574678375458565,-461.6187664836543
392,"['relaxation_volume_fcc', 'c11_sc']",0.3574354759841009,-469.4855228442042
788,"['c12_bcc', 'c12_sc', 'lattice_constant_bcc']",0.35742639863816633,-462.59225702060917
1517,"['unstable_stack_energy_fcc', 'c12_sc', 'lattice_constant_bcc']",0.35729581670943594,-432.22097517057506
2389,"['c11_bcc', 'surface_energy_100_fcc', 'c11_sc']",0.3572853761321075,-456.482315077886
164,"['ideal_surface_energy_100_fcc', 'bulk_modulus_bcc']",0.3569999486386709,-480.47129017042755
348,"['surface_energy_100_fcc', 'thermal_expansion_coeff_fcc']",0.3569488550017206,-476.7547629554283
856,"['c12_bcc', 'cohesive_energy_fcc', 'lattice_constant_bcc']",0.3569185680790133,-451.10501244641176
3637,"['c11_fcc', 'relaxation_volume_fcc', 'cohesive_energy_fcc']",0.35689504489180435,-455.01165068273707
4355,"['thermal_expansion_coeff_fcc', 'lattice_constant_diamond', 'lattice_constant_sc']",0.35688046117619526,-475.90229461684123
294,"['c11_fcc', 'c44_bcc']",0.35660843083860905,-475.1625997088559
3018,"['unstable_twinning_energy_fcc', 'lattice_constant_fcc', 'cohesive_energy_fcc']",0.35648641155001193,-435.58832393042377
3964,"['c12_fcc', 'lattice_constant_sc', 'bulk_modulus_bcc']",0.3562620701859652,-477.7762234861881
1629,"['unstable_twinning_energy_slip_fraction_fcc', 'c11_bcc', 'lattice_constant_fcc']",0.35616306888911387,-473.6859103293898
3327,"['intr_stack_fault_energy_fcc', 'thermal_expansion_coeff_fcc', 'relaxed_formation_potential_energy_fcc']",0.3561050310530659,-472.3135830394804
6,['unrelaxed_formation_potential_energy_fcc'],0.35605880259310557,-472.90137055395104
1630,"['unstable_twinning_energy_slip_fraction_fcc', 'c11_bcc', 'c11_fcc']",0.35602561591529025,-464.0298419187586
2511,"['unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_fcc', 'thermal_expansion_coeff_fcc']",0.3557535589266877,-482.11040091602155
63,"['unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.35524511855051244,-482.1492124981255
3854,"['c12_fcc', 'surface_energy_100_fcc', 'cohesive_energy_fcc']",0.355087559412085,-472.3372597438404
4462,"['extr_stack_fault_energy_fcc', 'lattice_constant_bcc', 'bulk_modulus_bcc']",0.354971636619671,-471.6877259143116
1192,"['unstable_stack_energy_slip_fraction_fcc', 'thermal_expansion_coeff_fcc', 'lattice_constant_sc']",0.35493800615507226,-484.1772887693062
2347,"['c11_bcc', 'c11_fcc', 'bulk_modulus_bcc']",0.35481660619041705,-459.2683284649761
3313,"['intr_stack_fault_energy_fcc', 'relaxation_volume_fcc', 'cohesive_energy_fcc']",0.35473900912704,-462.87090717537995
3268,"['intr_stack_fault_energy_fcc', 'surface_energy_100_fcc', 'thermal_expansion_coeff_fcc']",0.3546209550046981,-477.12818175134385
1243,"['unstable_stack_energy_slip_fraction_fcc', 'lattice_constant_diamond', 'relaxed_formation_potential_energy_fcc']",0.35459582306994086,-463.3815815046528
2933,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'c11_sc']",0.35456570529080367,-463.9009818202901
3223,"['intr_stack_fault_energy_fcc', 'c11_fcc', 'extr_stack_fault_energy_fcc']",0.35454368719245144,-457.23552055662765
