,factors,r2_cv_score,rmse_cv_score
611,"['cohesive_energy_fcc', 'extr_stack_fault_energy_fcc', 'ideal_surface_energy_100_fcc']",0.3605648691516185,-424.61603263576757
3316,"['lattice_constant_diamond', 'surface_energy_100_fcc', 'bulk_modulus_bcc']",0.3603966950473662,-423.03906361965875
3056,"['c12_fcc', 'lattice_constant_sc', 'bulk_modulus_bcc']",0.3602634316325265,-431.65848246028906
3126,"['c12_fcc', 'surface_energy_100_fcc', 'bulk_modulus_bcc']",0.36020483561009153,-427.2294498505802
1551,"['c44_sc', 'unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.36017222276437993,-424.00398701636897
825,"['cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_sc']",0.36012091165692006,-424.94487110780204
4009,"['lattice_constant_fcc', 'intr_stack_fault_energy_fcc', 'lattice_constant_bcc']",0.36011468057415413,-420.54660970369264
4317,"['intr_stack_fault_energy_fcc', 'bulk_modulus_fcc', 'ideal_surface_energy_100_fcc']",0.360057507971972,-419.918925190222
2719,"['extr_stack_fault_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'ideal_surface_energy_100_fcc']",0.3600196099897619,-412.137148856071
1098,"['thermal_expansion_coeff_fcc', 'lattice_constant_sc', 'unstable_twinning_energy_fcc']",0.3598889761643317,-395.699083345147
2266,"['c11_bcc', 'c12_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.3597369648280261,-426.6532383841799
270,"['lattice_constant_diamond', 'c11_fcc']",0.35969293518667195,-420.5300020171953
3951,"['c44_bcc', 'lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.35926072222042577,-405.1866919848771
3873,"['c44_bcc', 'unstable_twinning_energy_fcc', 'c11_sc']",0.3592311318885607,-394.3957090152025
3933,"['c44_bcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.35918608805167346,-405.0333105409761
365,"['unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.3589865246201905,-397.71645921672547
328,"['lattice_constant_sc', 'c11_sc']",0.3589703341564456,-422.1537115261986
101,"['c44_sc', 'surface_energy_100_fcc']",0.3588802066429547,-429.74858064966537
2202,"['c12_sc', 'relaxation_volume_fcc', 'bulk_modulus_sc']",0.3588544788938459,-418.3024126019112
2264,"['c11_bcc', 'c12_bcc', 'lattice_constant_bcc']",0.35881003011659685,-424.51118991695336
3961,"['c44_bcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",0.3587282855756017,-426.04005338469216
2528,"['extr_stack_fault_energy_fcc', 'c12_fcc', 'lattice_constant_fcc']",0.35868743748103754,-412.3418247079979
803,"['cohesive_energy_fcc', 'surface_energy_100_fcc', 'bulk_modulus_sc']",0.358666005408311,-413.78601452089845
4148,"['unstable_twinning_energy_fcc', 'lattice_constant_bcc', 'bulk_modulus_bcc']",0.35857379591558375,-382.61354613175155
2484,"['c11_bcc', 'ideal_surface_energy_100_fcc', 'bulk_modulus_sc']",0.358522219752288,-430.05629686049076
2401,"['c11_bcc', 'unstable_twinning_energy_fcc', 'relaxed_formation_potential_energy_fcc']",0.35850155715848714,-380.57582699145246
1282,"['c44_sc', 'c12_sc', 'lattice_constant_sc']",0.358499449385975,-439.44607439790053
3474,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.35849465468448166,-405.34359174442534
1060,"['thermal_expansion_coeff_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_sc']",0.3584920860405218,-430.0547941060211
2479,"['c11_bcc', 'relaxation_volume_fcc', 'c11_sc']",0.3584723926611933,-428.67485314542967
867,"['cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",0.35845210827249174,-412.56111825032644
588,"['cohesive_energy_fcc', 'c11_bcc', 'ideal_surface_energy_100_fcc']",0.35827288320095024,-415.9399914997066
3719,"['lattice_constant_sc', 'c44_bcc', 'lattice_constant_bcc']",0.35826331201765493,-401.9748764579359
2160,"['c12_sc', 'intr_stack_fault_energy_fcc', 'bulk_modulus_fcc']",0.35816844049285607,-408.51183258435435
653,"['cohesive_energy_fcc', 'c12_fcc', 'relaxation_volume_fcc']",0.3580647493896192,-423.2893191847301
559,"['cohesive_energy_fcc', 'c12_sc', 'intr_stack_fault_energy_fcc']",0.3580515910879369,-424.44200233067045
2615,"['extr_stack_fault_energy_fcc', 'lattice_constant_sc', 'bulk_modulus_bcc']",0.35801754358415566,-438.50379549834213
821,"['cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_fcc']",0.3579905398264758,-426.9753382260585
2998,"['c12_fcc', 'lattice_constant_diamond', 'ideal_surface_energy_100_fcc']",0.3579848148376879,-432.8753824112064
2559,"['extr_stack_fault_energy_fcc', 'lattice_constant_diamond', 'c11_fcc']",0.3579515002217233,-399.1412588811192
3117,"['c12_fcc', 'surface_energy_100_fcc', 'intr_stack_fault_energy_fcc']",0.35782265325353957,-418.3127407111509
315,"['lattice_constant_sc', 'unstable_stack_energy_fcc']",0.3578216201235688,-411.3695809068777
2156,"['c12_sc', 'surface_energy_100_fcc', 'bulk_modulus_bcc']",0.35781882336599574,-420.72133471245456
2675,"['extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc', 'c11_sc']",0.3577774296574976,-374.16041545301
2359,"['c11_bcc', 'lattice_constant_sc', 'lattice_constant_bcc']",0.357741133535122,-407.90963660551336
2979,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_bcc']",0.35770818897037715,-425.89456067485554
1026,"['thermal_expansion_coeff_fcc', 'c12_fcc', 'surface_energy_100_fcc']",0.35764249209328314,-428.37296815753734
1051,"['thermal_expansion_coeff_fcc', 'lattice_constant_diamond', 'relaxation_volume_fcc']",0.35740428698395343,-422.2103149352259
2002,"['c12_sc', 'c12_fcc', 'surface_energy_100_fcc']",0.35726178493446026,-429.3252941669574
2182,"['c12_sc', 'bulk_modulus_fcc', 'ideal_surface_energy_100_fcc']",0.35703589759433707,-428.38865510936193
2265,"['c11_bcc', 'c12_bcc', 'c11_fcc']",0.357023268048073,-419.55786216711203
3985,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'ideal_surface_energy_100_fcc']",0.35669556549281206,-369.75160366111015
4304,"['surface_energy_100_fcc', 'bulk_modulus_sc', 'c11_sc']",0.3566848913619427,-397.4781087760864
3913,"['c44_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc']",0.3565755362967517,-434.3960365881887
2149,"['c12_sc', 'surface_energy_100_fcc', 'bulk_modulus_fcc']",0.35650619343309686,-425.9190626574436
3516,"['unstable_twinning_energy_slip_fraction_fcc', 'bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3564963112769339,-433.72784481505164
4302,"['surface_energy_100_fcc', 'bulk_modulus_bcc', 'bulk_modulus_sc']",0.3563267306457323,-417.66716689384265
2771,"['c12_bcc', 'c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3561966105609444,-428.4514936515443
1124,"['thermal_expansion_coeff_fcc', 'c44_bcc', 'c11_fcc']",0.3561350751710504,-421.7754973484116
1113,"['thermal_expansion_coeff_fcc', 'c44_bcc', 'lattice_constant_fcc']",0.3560885133550247,-425.45642445501437
519,"['cohesive_energy_fcc', 'c44_sc', 'c11_sc']",0.3559597914373188,-417.73791515465484
3323,"['lattice_constant_diamond', 'intr_stack_fault_energy_fcc', 'ideal_surface_energy_100_fcc']",0.35585299564862766,-426.496957128195
4286,"['surface_energy_100_fcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.35571740988021766,-414.8587456195866
1587,"['c44_sc', 'lattice_constant_bcc', 'bulk_modulus_bcc']",0.35566932814274693,-421.16097309797027
3339,"['lattice_constant_diamond', 'unstable_stack_energy_slip_fraction_fcc', 'c11_sc']",0.35545155439290427,-443.1353317933023
2325,"['c11_bcc', 'unstable_twinning_energy_slip_fraction_fcc', 'c11_fcc']",0.3554396662902352,-429.9450176256471
3261,"['lattice_constant_diamond', 'c44_bcc', 'unrelaxed_formation_potential_energy_fcc']",0.35513129766703555,-431.33342150241697
3808,"['lattice_constant_sc', 'bulk_modulus_fcc', 'c11_sc']",0.3551217032537335,-414.612968521247
3201,"['lattice_constant_diamond', 'unstable_twinning_energy_slip_fraction_fcc', 'surface_energy_100_fcc']",0.3550589166006633,-428.10274811465547
2890,"['c12_bcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.35501120227839855,-404.3671386884895
3058,"['c12_fcc', 'lattice_constant_sc', 'c11_sc']",0.3549810501021991,-420.6731142971939
342,"['c44_bcc', 'bulk_modulus_bcc']",0.35482547427812233,-396.6620832775992
4419,"['bulk_modulus_fcc', 'relaxation_volume_fcc', 'c11_sc']",0.3548029722325677,-424.0271807260826
3133,"['c12_fcc', 'intr_stack_fault_energy_fcc', 'ideal_surface_energy_100_fcc']",0.3545542893213964,-429.593906904901
676,"['cohesive_energy_fcc', 'lattice_constant_diamond', 'c11_fcc']",0.3545280073823837,-419.2674417089604
2049,"['c12_sc', 'unstable_twinning_energy_slip_fraction_fcc', 'c11_fcc']",0.3544319108086835,-409.637476139486
3496,"['unstable_twinning_energy_slip_fraction_fcc', 'intr_stack_fault_energy_fcc', 'c11_fcc']",0.3542596378488284,-413.96643289387765
1936,"['c12_sc', 'c11_bcc', 'surface_energy_100_fcc']",0.35424146390200967,-425.9946235590306
3232,"['lattice_constant_diamond', 'lattice_constant_sc', 'c44_bcc']",0.3541764473093534,-422.9198530513411
17,['surface_energy_100_fcc'],0.3540702267438424,-424.6253029169182
3057,"['c12_fcc', 'lattice_constant_sc', 'bulk_modulus_sc']",0.3540315180768056,-439.0168821123027
1197,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc']",0.35402880503042317,-426.87760782961203
1981,"['c12_sc', 'c12_bcc', 'surface_energy_100_fcc']",0.3540214816847049,-426.46871468306193
3196,"['lattice_constant_diamond', 'unstable_twinning_energy_slip_fraction_fcc', 'lattice_constant_sc']",0.35391521860037156,-432.86981363498523
772,"['cohesive_energy_fcc', 'unstable_twinning_energy_fcc', 'relaxation_volume_fcc']",0.35381849937401055,-413.26488987035526
4013,"['lattice_constant_fcc', 'intr_stack_fault_energy_fcc', 'bulk_modulus_sc']",0.35375734529591907,-418.0003835229011
4014,"['lattice_constant_fcc', 'intr_stack_fault_energy_fcc', 'c11_sc']",0.353729256815922,-406.34863732466664
4208,"['unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_bcc']",0.3536851252018563,-399.86999171560853
2451,"['c11_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'c11_fcc']",0.3535997857910408,-423.8669504340768
4258,"['surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",0.35322831028488544,-432.83516751856956
1182,"['thermal_expansion_coeff_fcc', 'surface_energy_100_fcc', 'c11_sc']",0.35292161659602117,-398.29573870473325
2638,"['extr_stack_fault_energy_fcc', 'lattice_constant_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.35284247271169933,-413.06504579569366
4315,"['intr_stack_fault_energy_fcc', 'bulk_modulus_fcc', 'relaxed_formation_potential_energy_fcc']",0.35284168024986384,-414.0576923847632
3420,"['unstable_twinning_energy_slip_fraction_fcc', 'c44_bcc', 'lattice_constant_fcc']",0.3528369411531668,-426.5046183739589
660,"['cohesive_energy_fcc', 'c12_fcc', 'c11_sc']",0.35270946212240617,-420.46055141005564
2481,"['c11_bcc', 'ideal_surface_energy_100_fcc', 'c11_fcc']",0.3526314774548367,-414.44551072844945
1405,"['c44_sc', 'lattice_constant_diamond', 'c11_fcc']",0.3525882037540658,-427.8856201454293
281,"['unstable_twinning_energy_slip_fraction_fcc', 'surface_energy_100_fcc']",0.3523868084258092,-434.12168193231065
1173,"['thermal_expansion_coeff_fcc', 'surface_energy_100_fcc', 'bulk_modulus_fcc']",0.35236800877666496,-426.6022380668153
3182,"['c12_fcc', 'lattice_constant_bcc', 'bulk_modulus_bcc']",0.35231646101694253,-412.7294109992753
1035,"['thermal_expansion_coeff_fcc', 'c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.35224481517302275,-412.15256685899425
3943,"['c44_bcc', 'relaxation_volume_fcc', 'c11_sc']",0.35215273637348055,-426.62615370080914
1329,"['c44_sc', 'extr_stack_fault_energy_fcc', 'lattice_constant_sc']",0.35200422101066214,-438.4119817288796
4488,"['relaxation_volume_fcc', 'bulk_modulus_bcc', 'c11_sc']",0.35197382741981187,-425.9580943492046
2620,"['extr_stack_fault_energy_fcc', 'c44_bcc', 'unstable_stack_energy_fcc']",0.351864636944667,-375.50803393454765
2531,"['extr_stack_fault_energy_fcc', 'c12_fcc', 'surface_energy_100_fcc']",0.3518105008299324,-419.6929305130338
2252,"['c11_bcc', 'c12_bcc', 'lattice_constant_sc']",0.351757521180364,-436.8265905720223
4436,"['bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.3516857883532874,-431.53646641606514
4517,"['c11_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",0.3516583213085276,-415.5769391472888
3179,"['c12_fcc', 'ideal_surface_energy_100_fcc', 'c11_sc']",0.3516296120142284,-416.8570129690986
2563,"['extr_stack_fault_energy_fcc', 'lattice_constant_diamond', 'c11_sc']",0.351620902943859,-439.84836286828323
3489,"['unstable_twinning_energy_slip_fraction_fcc', 'surface_energy_100_fcc', 'c11_sc']",0.3514575779770177,-414.7986503928034
2362,"['c11_bcc', 'lattice_constant_sc', 'bulk_modulus_bcc']",0.35131500748914246,-443.0281822577571
176,"['c11_bcc', 'surface_energy_100_fcc']",0.35116031071142667,-432.4784521331122
3534,"['unstable_twinning_energy_slip_fraction_fcc', 'relaxation_volume_fcc', 'c11_sc']",0.3511478728512858,-428.95532892455105
2022,"['c12_sc', 'lattice_constant_diamond', 'surface_energy_100_fcc']",0.35112222179145003,-420.60579418203383
668,"['cohesive_energy_fcc', 'lattice_constant_diamond', 'surface_energy_100_fcc']",0.3510718813133741,-413.33041865163875
2685,"['extr_stack_fault_energy_fcc', 'surface_energy_100_fcc', 'bulk_modulus_bcc']",0.35098895927973295,-427.41164397298644
3536,"['unstable_twinning_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc', 'c11_fcc']",0.3509203802521179,-425.09557721722945
2607,"['extr_stack_fault_energy_fcc', 'lattice_constant_sc', 'unstable_stack_energy_slip_fraction_fcc']",0.3508934346012487,-427.27693181308445
3348,"['lattice_constant_diamond', 'bulk_modulus_fcc', 'c11_sc']",0.35083594626730774,-433.27850180495363
69,"['thermal_expansion_coeff_fcc', 'lattice_constant_sc']",0.35078897063898795,-427.75531885475533
3840,"['lattice_constant_sc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.3503892887041213,-401.9914139841092
1517,"['c44_sc', 'unstable_stack_energy_fcc', 'c11_fcc']",0.3501815388255886,-363.85955538682464
3209,"['lattice_constant_diamond', 'unstable_twinning_energy_slip_fraction_fcc', 'c11_fcc']",0.35017755606476825,-424.997393037768
2872,"['c12_bcc', 'lattice_constant_fcc', 'relaxation_volume_fcc']",0.350138148074999,-435.95333244279476
3718,"['lattice_constant_sc', 'c44_bcc', 'ideal_surface_energy_100_fcc']",0.35011515420982614,-418.90537255577397
4300,"['surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.3501003954613891,-417.4789033805176
1397,"['c44_sc', 'lattice_constant_diamond', 'surface_energy_100_fcc']",0.3499494518457908,-434.2336197352716
2403,"['c11_bcc', 'unstable_twinning_energy_fcc', 'ideal_surface_energy_100_fcc']",0.3499231655121345,-391.73587886109095
3779,"['lattice_constant_sc', 'intr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.34980151916113933,-432.25637291225894
398,"['surface_energy_100_fcc', 'c11_sc']",0.34978193044197936,-412.23137115246857
4139,"['unstable_twinning_energy_fcc', 'relaxation_volume_fcc', 'c11_sc']",0.34976831948743903,-395.53929171331583
4136,"['unstable_twinning_energy_fcc', 'relaxation_volume_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3497089216886547,-405.7801493357858
2687,"['extr_stack_fault_energy_fcc', 'surface_energy_100_fcc', 'c11_sc']",0.349623479106113,-417.12619935746005
2510,"['extr_stack_fault_energy_fcc', 'c12_bcc', 'surface_energy_100_fcc']",0.34951181106737217,-433.41828675420237
1425,"['c44_sc', 'unstable_twinning_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3493535385847891,-421.64641944950716
1363,"['c44_sc', 'c12_bcc', 'lattice_constant_bcc']",0.34932068091737384,-426.58785057224713
1933,"['c12_sc', 'c11_bcc', 'lattice_constant_fcc']",0.34906059785707144,-426.5262954603999
3981,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.3488386097415999,-398.27278424741075
2958,"['c12_bcc', 'relaxation_volume_fcc', 'lattice_constant_bcc']",0.34882993587275135,-425.03170971122177
893,"['thermal_expansion_coeff_fcc', 'c44_sc', 'c11_fcc']",0.3487144729096949,-420.7706804834701
54,"['cohesive_energy_fcc', 'c11_fcc']",0.348410573864111,-428.70408063995194
388,"['surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.3481633425935249,-436.5849025141629
3322,"['lattice_constant_diamond', 'intr_stack_fault_energy_fcc', 'relaxation_volume_fcc']",0.3481056515774212,-440.5924216901145
3932,"['c44_bcc', 'relaxed_formation_potential_energy_fcc', 'c11_fcc']",0.3477527222781649,-412.18436053745603
3060,"['c12_fcc', 'c44_bcc', 'unstable_twinning_energy_fcc']",0.34769576373097266,-408.0794313802463
4398,"['unstable_stack_energy_slip_fraction_fcc', 'c11_fcc', 'c11_sc']",0.3476821039662335,-422.34701863794857
2749,"['extr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.3475717879498543,-425.52822239835047
2353,"['c11_bcc', 'lattice_constant_sc', 'intr_stack_fault_energy_fcc']",0.3475408134347965,-434.70434482180076
2941,"['c12_bcc', 'bulk_modulus_fcc', 'relaxation_volume_fcc']",0.34747822180378646,-427.0079856317112
2461,"['c11_bcc', 'bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3473986994973926,-428.580065416234
4342,"['intr_stack_fault_energy_fcc', 'ideal_surface_energy_100_fcc', 'bulk_modulus_bcc']",0.3473872439353047,-422.5380591194903
3870,"['c44_bcc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.347363964012241,-400.89016625357726
23,['ideal_surface_energy_100_fcc'],0.3472634036853078,-433.5026572894651
2942,"['c12_bcc', 'bulk_modulus_fcc', 'ideal_surface_energy_100_fcc']",0.34720327854918104,-428.12038925965624
2902,"['c12_bcc', 'unstable_stack_energy_fcc', 'c11_fcc']",0.3471821993504628,-367.18046107321015
3127,"['c12_fcc', 'surface_energy_100_fcc', 'bulk_modulus_sc']",0.34700363235838094,-431.52578550657745
3797,"['lattice_constant_sc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_bcc']",0.3469552374817195,-440.84787921664395
4365,"['unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.34684147128923043,-435.4371495289986
2735,"['extr_stack_fault_energy_fcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3467982677796659,-428.26634305269994
1453,"['c44_sc', 'lattice_constant_sc', 'unstable_stack_energy_slip_fraction_fcc']",0.3466640223108307,-444.8096674417744
1065,"['thermal_expansion_coeff_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'surface_energy_100_fcc']",0.3466202000853166,-424.6603144897908
3142,"['c12_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",0.3465625701753563,-435.7686134765887
3190,"['c12_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.34639923384084975,-422.58560658525806
4184,"['unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_fcc']",0.3462480792293541,-390.4238520462784
3917,"['c44_bcc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_bcc']",0.34617682691809426,-391.0366550281271
2874,"['c12_bcc', 'lattice_constant_fcc', 'lattice_constant_bcc']",0.346144662623858,-435.76640999908454
4061,"['lattice_constant_fcc', 'c11_fcc', 'bulk_modulus_bcc']",0.34605832814445664,-377.64635055599194
1485,"['c44_sc', 'lattice_constant_fcc', 'bulk_modulus_fcc']",0.3458659830829597,-423.8566689743379
3717,"['lattice_constant_sc', 'c44_bcc', 'relaxation_volume_fcc']",0.34586196094881233,-425.72137657342506
3798,"['lattice_constant_sc', 'unstable_stack_energy_slip_fraction_fcc', 'bulk_modulus_sc']",0.34584372252691353,-440.67528519969574
2556,"['extr_stack_fault_energy_fcc', 'lattice_constant_diamond', 'relaxation_volume_fcc']",0.34584020219986805,-438.2617180212868
3851,"['c44_bcc', 'lattice_constant_fcc', 'relaxed_formation_potential_energy_fcc']",0.34569383433096657,-398.0294259050842
2841,"['c12_bcc', 'lattice_constant_sc', 'relaxation_volume_fcc']",0.345689811199242,-428.85893246825486
2838,"['c12_bcc', 'lattice_constant_sc', 'unstable_stack_energy_slip_fraction_fcc']",0.3455695007269109,-440.74638962337934
3381,"['lattice_constant_diamond', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",0.3455298547285228,-416.32268055248767
3923,"['c44_bcc', 'bulk_modulus_fcc', 'lattice_constant_bcc']",0.3455197476429751,-416.0115132671682
3759,"['lattice_constant_sc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",0.3455110578649808,-412.462098465866
1319,"['c44_sc', 'c11_bcc', 'c11_fcc']",0.3454957623074435,-424.4356511990852
2576,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc']",0.3454536751174737,-428.56135063155205
3861,"['c44_bcc', 'unstable_twinning_energy_fcc', 'surface_energy_100_fcc']",0.34543417378568136,-373.2578150604444
1392,"['c44_sc', 'lattice_constant_diamond', 'lattice_constant_sc']",0.3453961364367397,-434.476834713098
3345,"['lattice_constant_diamond', 'bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.34537973623372453,-426.0635884365962
79,"['thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",0.3453571523971846,-446.52665995102876
4026,"['lattice_constant_fcc', 'bulk_modulus_fcc', 'relaxation_volume_fcc']",0.34533363625676666,-411.5182883349694
3938,"['c44_bcc', 'relaxation_volume_fcc', 'lattice_constant_bcc']",0.34529017784206906,-422.08223664610784
1560,"['c44_sc', 'bulk_modulus_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.34515829985160695,-431.62648825599666
794,"['cohesive_energy_fcc', 'surface_energy_100_fcc', 'unstable_stack_energy_slip_fraction_fcc']",0.34499384640491876,-413.69672309366337
2483,"['c11_bcc', 'ideal_surface_energy_100_fcc', 'bulk_modulus_bcc']",0.3448859510972108,-429.51845681103373
147,"['c12_sc', 'lattice_constant_sc']",0.34488498269903994,-429.79791182956194
229,"['c12_bcc', 'c11_fcc']",0.3447697351831781,-415.48265387794544
2092,"['c12_sc', 'c44_bcc', 'surface_energy_100_fcc']",0.3446343683701221,-429.38732155325897
2790,"['c12_bcc', 'lattice_constant_diamond', 'c11_fcc']",0.34455059855286174,-406.22299072862666
4386,"['unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3445276780591823,-428.1218243173743
2130,"['c12_sc', 'unstable_twinning_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3445117392757255,-368.7354145846688
2078,"['c12_sc', 'lattice_constant_sc', 'unstable_stack_energy_slip_fraction_fcc']",0.3443695529084023,-432.3163556548866
318,"['lattice_constant_sc', 'unstable_stack_energy_slip_fraction_fcc']",0.3443197922886357,-437.429135570153
4235,"['unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc', 'c11_sc']",0.34419179827131813,-406.09025162476496
1522,"['c44_sc', 'surface_energy_100_fcc', 'intr_stack_fault_energy_fcc']",0.3440998203180434,-423.409553227848
2433,"['c11_bcc', 'surface_energy_100_fcc', 'bulk_modulus_sc']",0.3440992388928112,-426.03148913154
2980,"['c12_bcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.34403127240355924,-434.82113630603226
783,"['cohesive_energy_fcc', 'unstable_stack_energy_fcc', 'bulk_modulus_fcc']",0.3440176290000516,-395.89915573272685
2579,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.34396100120417794,-430.0681710401066
4275,"['surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.34394570166687755,-396.34975373211563
3473,"['unstable_twinning_energy_slip_fraction_fcc', 'unstable_stack_energy_fcc', 'c11_fcc']",0.3439004210915785,-367.62996903398596
3250,"['lattice_constant_diamond', 'c44_bcc', 'unstable_twinning_energy_fcc']",0.3438541149266204,-413.08325316402886
812,"['cohesive_energy_fcc', 'intr_stack_fault_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.3438371336265159,-433.11502057787453
2570,"['extr_stack_fault_energy_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'surface_energy_100_fcc']",0.34379846344497267,-418.9068251463639
216,"['c12_bcc', 'lattice_constant_sc']",0.3435357299805042,-437.2117752935868
4400,"['unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.3434618148862059,-428.1917117125917
1532,"['c44_sc', 'surface_energy_100_fcc', 'bulk_modulus_sc']",0.3434070302123914,-433.7860916209891
561,"['cohesive_energy_fcc', 'c12_sc', 'bulk_modulus_fcc']",0.34319824678528305,-434.1207456959598
4516,"['c11_fcc', 'unrelaxed_formation_potential_energy_fcc', 'bulk_modulus_sc']",0.34302933272265845,-424.34252109334744
2276,"['c11_bcc', 'c12_fcc', 'unstable_twinning_energy_fcc']",0.3428977478159739,-420.9138515673676
2780,"['c12_bcc', 'lattice_constant_diamond', 'unstable_twinning_energy_fcc']",0.34283636391892075,-430.53245389799633
2809,"['c12_bcc', 'unstable_twinning_energy_slip_fraction_fcc', 'c11_fcc']",0.3428137654109626,-423.13531429746365
695,"['cohesive_energy_fcc', 'unstable_twinning_energy_slip_fraction_fcc', 'c11_fcc']",0.34258856619351513,-433.0058205336178
1548,"['c44_sc', 'unstable_stack_energy_slip_fraction_fcc', 'ideal_surface_energy_100_fcc']",0.3425011959046379,-433.424779718756
416,"['unstable_stack_energy_slip_fraction_fcc', 'unrelaxed_formation_potential_energy_fcc']",0.34246589508399244,-429.5984330594952
2537,"['extr_stack_fault_energy_fcc', 'c12_fcc', 'ideal_surface_energy_100_fcc']",0.342462107306855,-430.45183671687306
827,"['cohesive_energy_fcc', 'bulk_modulus_fcc', 'relaxation_volume_fcc']",0.3423892132155734,-427.4021620755167
2916,"['c12_bcc', 'surface_energy_100_fcc', 'bulk_modulus_bcc']",0.3423817962454562,-431.08951000512104
